arm,condition,instance_id,density,task,correct,pred,edge,said_yes,n_statements,fabricated,states_nonedge,drops_edge,stated,invented,missed,kind,invents,chain,misread
qwen3-4b-think,components,edge_count/size40/p0.5/80,0.5,edge_count,0,392,,,,,,,,,,,,cut,False
qwen3-4b-think,none,edge_count/size40/p0.5/83,0.5,edge_count,0,11,,,,,,,,,,,,no table,False
qwen3-4b-think,all,edge_count/size40/p0.5/90,0.5,edge_count,0,12,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.5/93,0.5,edge_count,0,22,,,,,,,,,,,,values,True
qwen3-4b-think,rwse,edge_count/size40/p0.5/96,0.5,edge_count,0,16,,,,,,,,,,,,no table,False
qwen3-4b-think,clustering,edge_count/size40/p0.5/99,0.5,edge_count,0,1,,,,,,,,,,,,no table,False
qwen3-4b-think,clustering,edge_count/size40/p0.1/2,0.1,edge_count,1,52,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.1/5,0.1,edge_count,0,5,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.1/8,0.1,edge_count,1,85,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.1/11,0.1,edge_count,1,88,,,,,,,,,,,,right,False
qwen3-4b-think,all,edge_count/size40/p0.1/18,0.1,edge_count,0,82,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.1/21,0.1,edge_count,1,73,,,,,,,,,,,,right,False
qwen3-4b-think,rwse,edge_count/size40/p0.1/24,0.1,edge_count,0,84,,,,,,,,,,,,nodes,False
qwen3-4b-think,clustering,edge_count/size40/p0.1/27,0.1,edge_count,1,88,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.1/30,0.1,edge_count,1,71,,,,,,,,,,,,right,False
qwen3-4b-think,components,edge_count/size40/p0.1/33,0.1,edge_count,1,73,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.1/36,0.1,edge_count,0,73,,,,,,,,,,,,nodes,False
qwen3-4b-think,all,edge_count/size40/p0.1/43,0.1,edge_count,1,87,,,,,,,,,,,,right,False
qwen3-4b-think,filler,edge_count/size40/p0.1/46,0.1,edge_count,1,77,,,,,,,,,,,,right,False
qwen3-4b-think,rwse,edge_count/size40/p0.1/49,0.1,edge_count,0,2,,,,,,,,,,,,nodes,False
qwen3-4b-think,clustering,edge_count/size40/p0.1/52,0.1,edge_count,1,81,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.1/55,0.1,edge_count,0,80,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.1/58,0.1,edge_count,1,93,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.1/61,0.1,edge_count,0,9,,,,,,,,,,,,cut,False
qwen3-4b-think,all,edge_count/size40/p0.1/68,0.1,edge_count,0,72,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.1/71,0.1,edge_count,0,71,,,,,,,,,,,,cut,False
qwen3-4b-think,rwse,edge_count/size40/p0.1/74,0.1,edge_count,0,77,,,,,,,,,,,,cut,False
qwen3-4b-think,clustering,edge_count/size40/p0.1/77,0.1,edge_count,1,81,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.1/80,0.1,edge_count,0,6,,,,,,,,,,,,cut,False
qwen3-4b-think,components,edge_count/size40/p0.1/83,0.1,edge_count,1,83,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.1/86,0.1,edge_count,0,3,,,,,,,,,,,,no table,False
qwen3-4b-think,all,edge_count/size40/p0.1/93,0.1,edge_count,1,69,,,,,,,,,,,,right,False
qwen3-4b-think,filler,edge_count/size40/p0.1/96,0.1,edge_count,1,73,,,,,,,,,,,,right,False
qwen3-4b-think,rwse,edge_count/size40/p0.1/99,0.1,edge_count,1,79,,,,,,,,,,,,right,False
qwen3-4b-think,clustering,edge_count/size40/p0.2/2,0.2,edge_count,0,6,,,,,,,,,,,,cut,False
qwen3-4b-think,degree,edge_count/size40/p0.2/5,0.2,edge_count,0,151,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.2/8,0.2,edge_count,0,157,,,,,,,,,,,,values,True
qwen3-4b-think,none,edge_count/size40/p0.2/11,0.2,edge_count,0,162,,,,,,,,,,,,values,True
qwen3-4b-think,all,edge_count/size40/p0.2/18,0.2,edge_count,1,170,,,,,,,,,,,,right,False
qwen3-4b-think,filler,edge_count/size40/p0.2/21,0.2,edge_count,0,166,,,,,,,,,,,,cut,False
qwen3-4b-think,rwse,edge_count/size40/p0.2/24,0.2,edge_count,0,172,,,,,,,,,,,,values,True
qwen3-4b-think,clustering,edge_count/size40/p0.2/27,0.2,edge_count,0,30,,,,,,,,,,,,cut,False
qwen3-4b-think,degree,edge_count/size40/p0.2/30,0.2,edge_count,1,133,,,,,,,,,,,,right,False
qwen3-4b-think,components,edge_count/size40/p0.2/33,0.2,edge_count,1,175,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.2/36,0.2,edge_count,0,32,,,,,,,,,,,,values,True
qwen3-4b-think,all,edge_count/size40/p0.2/43,0.2,edge_count,0,137,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.2/46,0.2,edge_count,0,12,,,,,,,,,,,,cut,False
qwen3-4b-think,rwse,edge_count/size40/p0.2/49,0.2,edge_count,0,8,,,,,,,,,,,,cut,False
qwen3-4b-think,clustering,edge_count/size40/p0.2/52,0.2,edge_count,0,6,,,,,,,,,,,,values,True
qwen3-4b-think,degree,edge_count/size40/p0.2/55,0.2,edge_count,0,149,,,,,,,,,,,,cut,False
qwen3-4b-think,components,edge_count/size40/p0.2/58,0.2,edge_count,1,160,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.2/61,0.2,edge_count,0,27,,,,,,,,,,,,cut,False
qwen3-4b-think,all,edge_count/size40/p0.2/68,0.2,edge_count,0,-3,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.2/71,0.2,edge_count,0,294,,,,,,,,,,,,values,True
qwen3-4b-think,rwse,edge_count/size40/p0.2/74,0.2,edge_count,0,8,,,,,,,,,,,,sum,False
qwen3-4b-think,clustering,edge_count/size40/p0.2/77,0.2,edge_count,1,162,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.2/80,0.2,edge_count,1,128,,,,,,,,,,,,right,False
qwen3-4b-think,components,edge_count/size40/p0.2/83,0.2,edge_count,1,151,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.2/86,0.2,edge_count,1,147,,,,,,,,,,,,right,False
qwen3-4b-think,all,edge_count/size40/p0.2/93,0.2,edge_count,1,176,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.2/96,0.2,edge_count,0,10,,,,,,,,,,,,values,True
qwen3-4b-think,rwse,edge_count/size40/p0.2/99,0.2,edge_count,0,257,,,,,,,,,,,,nodes,False
qwen3-4b-think,clustering,edge_count/size40/p0.35/2,0.35,edge_count,1,272,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.35/5,0.35,edge_count,0,16,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.35/8,0.35,edge_count,0,3,,,,,,,,,,,,cut,False
qwen3-4b-think,none,edge_count/size40/p0.35/11,0.35,edge_count,1,267,,,,,,,,,,,,right,False
qwen3-4b-think,all,edge_count/size40/p0.35/18,0.35,edge_count,1,275,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.35/21,0.35,edge_count,1,285,,,,,,,,,,,,right,False
qwen3-4b-think,rwse,edge_count/size40/p0.35/24,0.35,edge_count,0,281,,,,,,,,,,,,sum,False
qwen3-4b-think,clustering,edge_count/size40/p0.35/27,0.35,edge_count,1,295,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.35/30,0.35,edge_count,0,-29,,,,,,,,,,,,sum,False
qwen3-4b-think,components,edge_count/size40/p0.35/33,0.35,edge_count,0,9,,,,,,,,,,,,cut,False
qwen3-4b-think,none,edge_count/size40/p0.35/36,0.35,edge_count,0,238,,,,,,,,,,,,values,True
qwen3-4b-think,all,edge_count/size40/p0.35/43,0.35,edge_count,0,545,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.35/46,0.35,edge_count,0,34,,,,,,,,,,,,cut,False
qwen3-4b-think,rwse,edge_count/size40/p0.35/49,0.35,edge_count,0,16,,,,,,,,,,,,cut,False
qwen3-4b-think,clustering,edge_count/size40/p0.35/52,0.35,edge_count,1,291,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.35/55,0.35,edge_count,0,10,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.35/58,0.35,edge_count,0,286,,,,,,,,,,,,cut,False
qwen3-4b-think,none,edge_count/size40/p0.35/61,0.35,edge_count,0,11,,,,,,,,,,,,cut,False
qwen3-4b-think,all,edge_count/size40/p0.35/68,0.35,edge_count,0,280,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.35/71,0.35,edge_count,1,275,,,,,,,,,,,,right,False
qwen3-4b-think,rwse,edge_count/size40/p0.35/74,0.35,edge_count,0,13,,,,,,,,,,,,cut,False
qwen3-4b-think,clustering,edge_count/size40/p0.35/77,0.35,edge_count,0,288,,,,,,,,,,,,cut,False
qwen3-4b-think,degree,edge_count/size40/p0.35/80,0.35,edge_count,0,272,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.35/83,0.35,edge_count,0,259,,,,,,,,,,,,values,True
qwen3-4b-think,none,edge_count/size40/p0.35/86,0.35,edge_count,1,290,,,,,,,,,,,,right,False
qwen3-4b-think,all,edge_count/size40/p0.35/93,0.35,edge_count,0,481,,,,,,,,,,,,cut,False
qwen3-4b-think,filler,edge_count/size40/p0.35/96,0.35,edge_count,0,397,,,,,,,,,,,,cut,False
qwen3-4b-think,rwse,edge_count/size40/p0.35/99,0.35,edge_count,0,277,,,,,,,,,,,,cut,False
qwen3-4b-think,clustering,edge_count/size40/p0.5/2,0.5,edge_count,0,386,,,,,,,,,,,,cut,False
qwen3-4b-think,degree,edge_count/size40/p0.5/5,0.5,edge_count,0,3,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.5/8,0.5,edge_count,1,400,,,,,,,,,,,,values,True
qwen3-4b-think,none,edge_count/size40/p0.5/11,0.5,edge_count,0,1,,,,,,,,,,,,no table,False
qwen3-4b-think,all,edge_count/size40/p0.5/18,0.5,edge_count,1,378,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.5/21,0.5,edge_count,0,1,,,,,,,,,,,,no table,False
qwen3-4b-think,rwse,edge_count/size40/p0.5/24,0.5,edge_count,0,38,,,,,,,,,,,,nodes,False
qwen3-4b-think,clustering,edge_count/size40/p0.5/27,0.5,edge_count,0,17,,,,,,,,,,,,no table,False
qwen3-4b-think,degree,edge_count/size40/p0.5/30,0.5,edge_count,0,2,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.5/33,0.5,edge_count,0,6,,,,,,,,,,,,values,True
qwen3-4b-think,none,edge_count/size40/p0.5/36,0.5,edge_count,0,8,,,,,,,,,,,,no table,False
qwen3-4b-think,all,edge_count/size40/p0.5/43,0.5,edge_count,0,366,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.5/46,0.5,edge_count,0,1,,,,,,,,,,,,cut,False
qwen3-4b-think,rwse,edge_count/size40/p0.5/49,0.5,edge_count,0,7,,,,,,,,,,,,no table,False
qwen3-4b-think,clustering,edge_count/size40/p0.5/52,0.5,edge_count,0,21,,,,,,,,,,,,values,True
qwen3-4b-think,degree,edge_count/size40/p0.5/55,0.5,edge_count,0,17,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.5/58,0.5,edge_count,0,44,,,,,,,,,,,,values,True
qwen3-4b-think,none,edge_count/size40/p0.5/61,0.5,edge_count,0,12,,,,,,,,,,,,cut,False
qwen3-4b-think,all,edge_count/size40/p0.5/68,0.5,edge_count,0,105,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.5/71,0.5,edge_count,0,38,,,,,,,,,,,,no table,False
qwen3-4b-think,rwse,edge_count/size40/p0.5/74,0.5,edge_count,0,323,,,,,,,,,,,,cut,False
qwen3-4b-think,clustering,edge_count/size40/p0.5/77,0.5,edge_count,0,26,,,,,,,,,,,,cut,False
qwen3-4b-think,degree,edge_count/size40/p0.5/80,0.5,edge_count,0,390,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.5/83,0.5,edge_count,0,15,,,,,,,,,,,,nodes,False
qwen3-4b-think,none,edge_count/size40/p0.5/86,0.5,edge_count,0,40,,,,,,,,,,,,cut,False
qwen3-4b-think,all,edge_count/size40/p0.5/93,0.5,edge_count,0,15,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.5/96,0.5,edge_count,0,1,,,,,,,,,,,,cut,False
qwen3-4b-think,rwse,edge_count/size40/p0.5/99,0.5,edge_count,0,1,,,,,,,,,,,,no table,False
qwen3-4b-think,degree,edge_count/size40/p0.1/1,0.1,edge_count,1,88,,,,,,,,,,,,right,False
qwen3-4b-think,components,edge_count/size40/p0.1/4,0.1,edge_count,1,80,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.1/7,0.1,edge_count,0,79,,,,,,,,,,,,cut,False
qwen3-4b-think,all,edge_count/size40/p0.1/14,0.1,edge_count,0,73,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.1/17,0.1,edge_count,0,76,,,,,,,,,,,,nodes,False
qwen3-4b-think,rwse,edge_count/size40/p0.1/20,0.1,edge_count,1,76,,,,,,,,,,,,right,False
qwen3-4b-think,clustering,edge_count/size40/p0.1/23,0.1,edge_count,0,0,,,,,,,,,,,,cut,False
qwen3-4b-think,degree,edge_count/size40/p0.1/26,0.1,edge_count,0,87,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.1/29,0.1,edge_count,0,67,,,,,,,,,,,,cut,False
qwen3-4b-think,none,edge_count/size40/p0.1/32,0.1,edge_count,0,79,,,,,,,,,,,,nodes,False
qwen3-4b-think,all,edge_count/size40/p0.1/39,0.1,edge_count,0,81,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.1/42,0.1,edge_count,1,70,,,,,,,,,,,,right,False
qwen3-4b-think,rwse,edge_count/size40/p0.1/45,0.1,edge_count,1,81,,,,,,,,,,,,right,False
qwen3-4b-think,clustering,edge_count/size40/p0.1/48,0.1,edge_count,1,71,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.1/51,0.1,edge_count,1,80,,,,,,,,,,,,right,False
qwen3-4b-think,components,edge_count/size40/p0.1/54,0.1,edge_count,1,76,,,,,,,,,,,,nodes,False
qwen3-4b-think,none,edge_count/size40/p0.1/57,0.1,edge_count,1,69,,,,,,,,,,,,nodes,False
qwen3-4b-think,all,edge_count/size40/p0.1/64,0.1,edge_count,0,6,,,,,,,,,,,,cut,False
qwen3-4b-think,filler,edge_count/size40/p0.1/67,0.1,edge_count,0,88,,,,,,,,,,,,cut,False
qwen3-4b-think,rwse,edge_count/size40/p0.1/70,0.1,edge_count,1,81,,,,,,,,,,,,right,False
qwen3-4b-think,clustering,edge_count/size40/p0.1/73,0.1,edge_count,1,75,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.1/76,0.1,edge_count,0,95,,,,,,,,,,,,cut,False
qwen3-4b-think,components,edge_count/size40/p0.1/79,0.1,edge_count,1,90,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.1/82,0.1,edge_count,1,81,,,,,,,,,,,,right,False
qwen3-4b-think,all,edge_count/size40/p0.1/89,0.1,edge_count,0,71,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.1/92,0.1,edge_count,1,85,,,,,,,,,,,,right,False
qwen3-4b-think,rwse,edge_count/size40/p0.1/95,0.1,edge_count,1,73,,,,,,,,,,,,right,False
qwen3-4b-think,clustering,edge_count/size40/p0.1/98,0.1,edge_count,0,92,,,,,,,,,,,,cut,False
qwen3-4b-think,degree,edge_count/size40/p0.2/1,0.2,edge_count,1,156,,,,,,,,,,,,right,False
qwen3-4b-think,components,edge_count/size40/p0.2/4,0.2,edge_count,0,6,,,,,,,,,,,,cut,False
qwen3-4b-think,none,edge_count/size40/p0.2/7,0.2,edge_count,1,159,,,,,,,,,,,,right,False
qwen3-4b-think,all,edge_count/size40/p0.2/14,0.2,edge_count,0,154,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.2/17,0.2,edge_count,0,324,,,,,,,,,,,,cut,False
qwen3-4b-think,rwse,edge_count/size40/p0.2/20,0.2,edge_count,0,297,,,,,,,,,,,,values,True
qwen3-4b-think,clustering,edge_count/size40/p0.2/23,0.2,edge_count,1,147,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.2/26,0.2,edge_count,1,144,,,,,,,,,,,,right,False
qwen3-4b-think,components,edge_count/size40/p0.2/29,0.2,edge_count,1,182,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.2/32,0.2,edge_count,0,2,,,,,,,,,,,,cut,False
qwen3-4b-think,all,edge_count/size40/p0.2/39,0.2,edge_count,1,147,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.2/42,0.2,edge_count,0,22,,,,,,,,,,,,nodes,False
qwen3-4b-think,rwse,edge_count/size40/p0.2/45,0.2,edge_count,0,11,,,,,,,,,,,,cut,False
qwen3-4b-think,clustering,edge_count/size40/p0.2/48,0.2,edge_count,1,142,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.2/51,0.2,edge_count,0,163,,,,,,,,,,,,sum,False
qwen3-4b-think,components,edge_count/size40/p0.2/54,0.2,edge_count,0,150,,,,,,,,,,,,cut,False
qwen3-4b-think,none,edge_count/size40/p0.2/57,0.2,edge_count,0,2,,,,,,,,,,,,no table,False
qwen3-4b-think,all,edge_count/size40/p0.2/64,0.2,edge_count,0,158,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.2/67,0.2,edge_count,1,166,,,,,,,,,,,,right,False
qwen3-4b-think,rwse,edge_count/size40/p0.2/70,0.2,edge_count,0,27,,,,,,,,,,,,cut,False
qwen3-4b-think,clustering,edge_count/size40/p0.2/73,0.2,edge_count,1,148,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.2/76,0.2,edge_count,1,144,,,,,,,,,,,,right,False
qwen3-4b-think,components,edge_count/size40/p0.2/79,0.2,edge_count,1,144,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.2/82,0.2,edge_count,0,2,,,,,,,,,,,,cut,False
qwen3-4b-think,all,edge_count/size40/p0.2/89,0.2,edge_count,0,34,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.2/92,0.2,edge_count,1,149,,,,,,,,,,,,right,False
qwen3-4b-think,rwse,edge_count/size40/p0.2/95,0.2,edge_count,1,168,,,,,,,,,,,,right,False
qwen3-4b-think,clustering,edge_count/size40/p0.2/98,0.2,edge_count,1,152,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.35/1,0.35,edge_count,0,277,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.35/4,0.35,edge_count,0,266,,,,,,,,,,,,nodes,False
qwen3-4b-think,none,edge_count/size40/p0.35/7,0.35,edge_count,0,16,,,,,,,,,,,,cut,False
qwen3-4b-think,all,edge_count/size40/p0.35/14,0.35,edge_count,0,15,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.35/17,0.35,edge_count,0,78,,,,,,,,,,,,no table,False
qwen3-4b-think,rwse,edge_count/size40/p0.35/20,0.35,edge_count,0,13,,,,,,,,,,,,cut,False
qwen3-4b-think,clustering,edge_count/size40/p0.35/23,0.35,edge_count,0,10,,,,,,,,,,,,cut,False
qwen3-4b-think,degree,edge_count/size40/p0.35/26,0.35,edge_count,0,15,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.35/29,0.35,edge_count,0,268,,,,,,,,,,,,cut,False
qwen3-4b-think,none,edge_count/size40/p0.35/32,0.35,edge_count,0,7,,,,,,,,,,,,cut,False
qwen3-4b-think,all,edge_count/size40/p0.35/39,0.35,edge_count,1,295,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.35/42,0.35,edge_count,0,35,,,,,,,,,,,,no table,False
qwen3-4b-think,rwse,edge_count/size40/p0.35/45,0.35,edge_count,0,23,,,,,,,,,,,,cut,False
qwen3-4b-think,clustering,edge_count/size40/p0.35/48,0.35,edge_count,0,10,,,,,,,,,,,,values,True
qwen3-4b-think,degree,edge_count/size40/p0.35/51,0.35,edge_count,1,264,,,,,,,,,,,,right,False
qwen3-4b-think,components,edge_count/size40/p0.35/54,0.35,edge_count,0,14,,,,,,,,,,,,no table,False
qwen3-4b-think,none,edge_count/size40/p0.35/57,0.35,edge_count,1,271,,,,,,,,,,,,right,False
qwen3-4b-think,all,edge_count/size40/p0.35/64,0.35,edge_count,0,40,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.35/67,0.35,edge_count,0,257,,,,,,,,,,,,values,True
qwen3-4b-think,rwse,edge_count/size40/p0.35/70,0.35,edge_count,0,2,,,,,,,,,,,,cut,False
qwen3-4b-think,clustering,edge_count/size40/p0.35/73,0.35,edge_count,1,285,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.35/76,0.35,edge_count,0,37,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.35/79,0.35,edge_count,1,266,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.35/82,0.35,edge_count,0,1,,,,,,,,,,,,values,True
qwen3-4b-think,all,edge_count/size40/p0.35/89,0.35,edge_count,0,557,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.35/92,0.35,edge_count,0,16,,,,,,,,,,,,cut,False
qwen3-4b-think,rwse,edge_count/size40/p0.35/95,0.35,edge_count,0,20,,,,,,,,,,,,cut,False
qwen3-4b-think,clustering,edge_count/size40/p0.35/98,0.35,edge_count,0,329,,,,,,,,,,,,cut,False
qwen3-4b-think,degree,edge_count/size40/p0.5/1,0.5,edge_count,1,380,,,,,,,,,,,,right,False
qwen3-4b-think,components,edge_count/size40/p0.5/4,0.5,edge_count,0,537,,,,,,,,,,,,cut,False
qwen3-4b-think,none,edge_count/size40/p0.5/7,0.5,edge_count,0,66,,,,,,,,,,,,cut,False
qwen3-4b-think,all,edge_count/size40/p0.5/14,0.5,edge_count,1,377,,,,,,,,,,,,right,False
qwen3-4b-think,filler,edge_count/size40/p0.5/17,0.5,edge_count,0,1,,,,,,,,,,,,values,True
qwen3-4b-think,rwse,edge_count/size40/p0.5/20,0.5,edge_count,0,2,,,,,,,,,,,,no table,False
qwen3-4b-think,clustering,edge_count/size40/p0.5/23,0.5,edge_count,0,40,,,,,,,,,,,,cut,False
qwen3-4b-think,degree,edge_count/size40/p0.5/26,0.5,edge_count,0,382,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.5/29,0.5,edge_count,0,411,,,,,,,,,,,,cut,False
qwen3-4b-think,none,edge_count/size40/p0.5/32,0.5,edge_count,0,38,,,,,,,,,,,,values,True
qwen3-4b-think,all,edge_count/size40/p0.5/39,0.5,edge_count,0,384,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.5/42,0.5,edge_count,0,16,,,,,,,,,,,,cut,False
qwen3-4b-think,rwse,edge_count/size40/p0.5/45,0.5,edge_count,0,23,,,,,,,,,,,,values,True
qwen3-4b-think,clustering,edge_count/size40/p0.5/48,0.5,edge_count,0,16,,,,,,,,,,,,values,True
qwen3-4b-think,degree,edge_count/size40/p0.5/51,0.5,edge_count,1,398,,,,,,,,,,,,right,False
qwen3-4b-think,components,edge_count/size40/p0.5/54,0.5,edge_count,0,22,,,,,,,,,,,,cut,False
qwen3-4b-think,none,edge_count/size40/p0.5/57,0.5,edge_count,0,18,,,,,,,,,,,,no table,False
qwen3-4b-think,all,edge_count/size40/p0.5/64,0.5,edge_count,0,-19,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.5/67,0.5,edge_count,0,3,,,,,,,,,,,,no table,False
qwen3-4b-think,rwse,edge_count/size40/p0.5/70,0.5,edge_count,0,9,,,,,,,,,,,,no table,False
qwen3-4b-think,clustering,edge_count/size40/p0.5/73,0.5,edge_count,0,676,,,,,,,,,,,,values,True
qwen3-4b-think,degree,edge_count/size40/p0.5/76,0.5,edge_count,0,375,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.5/79,0.5,edge_count,0,408,,,,,,,,,,,,values,True
qwen3-4b-think,none,edge_count/size40/p0.5/82,0.5,edge_count,0,21,,,,,,,,,,,,cut,False
qwen3-4b-think,all,edge_count/size40/p0.5/89,0.5,edge_count,0,17,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.5/92,0.5,edge_count,0,601,,,,,,,,,,,,values,True
qwen3-4b-think,rwse,edge_count/size40/p0.5/95,0.5,edge_count,0,2,,,,,,,,,,,,values,True
qwen3-4b-think,clustering,edge_count/size40/p0.5/98,0.5,edge_count,0,3,,,,,,,,,,,,no table,False
qwen3-4b-think,rwse,edge_count/size40/p0.1/2,0.1,edge_count,1,52,,,,,,,,,,,,right,False
qwen3-4b-think,clustering,edge_count/size40/p0.1/5,0.1,edge_count,1,80,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.1/8,0.1,edge_count,0,86,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.1/11,0.1,edge_count,1,88,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.1/14,0.1,edge_count,1,75,,,,,,,,,,,,right,False
qwen3-4b-think,all,edge_count/size40/p0.1/21,0.1,edge_count,1,73,,,,,,,,,,,,no table,False
qwen3-4b-think,filler,edge_count/size40/p0.1/24,0.1,edge_count,1,90,,,,,,,,,,,,nodes,False
qwen3-4b-think,rwse,edge_count/size40/p0.1/27,0.1,edge_count,1,88,,,,,,,,,,,,right,False
qwen3-4b-think,clustering,edge_count/size40/p0.1/30,0.1,edge_count,1,71,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.1/33,0.1,edge_count,0,5,,,,,,,,,,,,values,True
qwen3-4b-think,components,edge_count/size40/p0.1/36,0.1,edge_count,1,73,,,,,,,,,,,,right,False
qwen3-4b-think,none,edge_count/size40/p0.1/39,0.1,edge_count,0,77,,,,,,,,,,,,nodes,False
qwen3-4b-think,all,edge_count/size40/p0.1/46,0.1,edge_count,0,76,,,,,,,,,,,,values,True
qwen3-4b-think,filler,edge_count/size40/p0.1/49,0.1,edge_count,1,73,,,,,,,,,,,,right,False
qwen3-4b-think,rwse,edge_count/size40/p0.1/52,0.1,edge_count,1,81,,,,,,,,,,,,right,False
qwen3-4b-think,clustering,edge_count/size40/p0.1/55,0.1,edge_count,1,79,,,,,,,,,,,,right,False
qwen3-4b-think,degree,edge_count/size40/p0.1/58,0.1,edge_count,0,93,,,,,,,,,,,,cut,False
